reg_id,inbreeding
HOUSA000017242445,3.88
HOUSA000002255951,2.32
HOUSA000123723567,3.88
HOUSA000126540309,4.9
HOCAN000007219758,7.24
HOUSA000018055195,6.57
HOAUS000H00938738,9.2
HOUSA000127479545,7.73
HOCAN000009200882,6.58
HOUSA000133221048,4.25
HOUSA000017098093,6.36
HOCAN000007112844,4.72
HOCAN000007175746,3.55
HOUSA000129235363,6.05
HOCAN000009255059,5.76
HONLD000287045752,0
HONLD000287045839,0
HONLD000193205899,4.94
HOUSA000060317748,5.88
HOUSA000140803873,5.19
HOUSA000125933269,4.34
HOUSA000129879033,5.4
HOCAN000008233920,5.98
HOCZE000162182694,5.83
HOCAN000006992747,5.84
HOUSA000060270168,5.54
HOCAN000009388007,8.24
HONLD000270726446,5.27
HOUSA000060997640,6.14
HOUSA000060997667,7.25
HOCAN000009255254,5.7
HOCAN000009255257,5.7
HONLD000341634289,7.85
HOUSA000134592075,6.02
HOUSA000132157874,5.12
HOUSA000207640708,4.35
HOUSA000134223203,7.19
HOUSA000018034111,10.75
HOUSA000134509547,10.69
HOUSA000130150974,3.91
HOCAN000009388159,4.85
HOCAN000009388147,4.85
HOUSA000132668550,4.3
HOUSA000060137859,2.76
HOUSA000060048700,3.87
HOUSA000132110217,6.28
HOUSA000061580350,7.58
HOUSA000129192206,4.85
HOCAN000007104243,5.28
HOAUS000H00926649,9.81
HOAUS000H00961984,10.95
HOUSA000129914651,8.78
HOUSA000060807836,5.99
HOUSA000128982619,2.98
HOUSA000132849283,5.86
HOUSA000060807925,5.86
HOUSA000062768973,7.68
HOUSA000131044265,7.77
HOUSA000061076922,7.28
HOCAN000009255239,8.31
HOCAN000009388032,7.9
HOCAN000009388034,7.9
HOCAN000009501480,4.4
HOUSA000132849274,5.86
HOUSA000125470531,5.44
HOUSA000131044247,7.77
HOUSA000062030774,4.74
HOUSA000130029218,6.09
HOUSA000060475783,4.26
HOCAN000009388089,6.6
HOCAN000009388133,5.82
HOCAN000009388189,5.51
HOUSA000060881389,5.94
HOUSA000060317821,5.81
HOUSA000060881431,6.18
HOUSA000060881433,6.18
HOCAN000009388037,6.23
HOCAN000009388126,6.15
HOCAN000009388248,5.39
HOCAN000009452754,5.39
HOCAN000009452760,4.49
HOCAN000007359130,5.81
HOCAN000007359215,8.1
HOUSA000134733698,6.77
HOUSA000133694457,5.33
HOUSA000060044899,3.92
HOCAN000009255209,5.39
HOCAN000009255249,6.37
HOUSA000130437590,5.89
HOUSA000060609780,9.13
HOUSA000060609813,6.63
HOUSA000060609812,6.63
HOUSA000123656665,7.7
HOUSA000060609777,9.13
HOUSA000060609776,9.13
HOCAN000009255135,10.73
HONLD000299739216,12.12
HOUSA000060930034,4.69
HOUSA000061089180,6.75
HOUSA000061089183,6.75
HOUSA000061089338,5.13
HOUSA000136206338,4.81
HOUSA000137593646,6.35
HOUSA000137842393,6.6
HOUSA000133810763,6.66
HOUSA000061321588,5.31
HOUSA000137593628,6.35
HOCAN000009388090,11.7
HOCAN000009186620,11.7
HOCAN000007359009,6.25
HOUSA000062848224,6.35
HOUSA000138102117,6.1
HOUSA000131751440,8.42
HOUSA000060512285,6.25
HOUSA000060540366,5.68
HOUSA000133125146,8.21
HOUSA000134469625,5.13
HOUSA000060465095,4.65
HOUSA000060465102,4.65
HOUSA000135818020,4.81
HOUSA000137656051,8.13
HOUSA000061757519,5.03
HOUSA000060807952,5.24
HOUSA000134325905,4.42
HOUSA000132553894,7.54
HOUSA000060807948,5.57
HOUSA000135631252,4.58
HOUSA000133048171,5.33
HOUSA000135676929,5.85
HOUSA000134376817,5.91
HOUSA000135998623,4.23
HOUSA000125997117,4.08
HOUSA000051416560,5.32
HOUSA000134413491,9.07
HOUSA000132757711,7.89
HOCAN000009452779,7.22
HOUSA000133778027,6.3
HOCAN000009255260,6.22
HOCAN000009255263,6.22
HOUSA000135799439,3.81
HOUSA000060513144,5.62
HOUSA000140803855,7.01
HOUSA000201358593,5.43
HOUSA000136300069,4.26
HOCAN000009388157,5.3
HOCAN000009388127,5.36
HOCAN000007351059,5.36
HOCAN000009388176,4.6
HOCAN000007359027,4.61
HOCAN000007359039,6.94
HOUSA000060727485,4.61
HOUSA000060911059,5.74
HOUSA000061183990,5.68
HOUSA000060911106,6.3
HOUSA000060911119,6.11
HOUSA000133507243,5.17
HOUSA000060911097,6.32
HOUSA000134500463,6.59
HOUSA000060537847,8.18
HOUSA000133917648,7.39
HOUSA000060537922,6.27
HOCAN000100514505,7.88
HOCAN000100514591,5.54
HOUSA000131130384,4.11
HOUSA000139393206,2.05
HOUSA000139405053,2.05
HOUSA000134866703,5.84
HOUSA000134743341,5.03
HOUSA000134085290,6.18
HOUSA000131154609,5.19
HODNK000870720552,4.5
HOCAN000009094699,7.01
HOUSA000130402464,8.9
HOUSA000120185504,3.35
HOUSA000132414870,5.37
HOCAN000007112757,4.02
HOCAN000007125426,5.5
HOCAN000007207941,7.26
HOCAN000007207944,7.26
HOCAN000007207967,4.93
HOCAN000007207945,6.24
HOCAN000007359057,4.35
HOCAN000007359066,4.35
HOCAN000008224583,6.49
HOAUS000H01069214,13.39
HOCAN000008284845,6.63
HOUSA000134361749,5.44
HOUSA000130995698,4.98
HOUSA000061133858,3.95
HOUSA000060497322,8.33
HOUSA000052357086,6.07
HOUSA000052357082,7.74
HOUSA000132801670,6.44
HOUSA000063583396,5.23
HOUSA000134768180,5.92
HOUSA000062188536,5.08
HOCAN000007832131,5.87
HOUSA000135158128,5.08
HOUSA000135989346,4.55
HOUSA000136369800,3.78
HOUSA000135773363,5.74
HOUSA000135769308,5.64
HOUSA000052461847,2.5
HONLD000418232477,8.39
HOUSA000138124542,6.95
HOUSA000138466017,6.32
HO840003000963499,6.45
HOUSA000062209000,7.76
HOUSA000061579926,7.89
HOUSA000136116233,5.34
HOUSA000137008858,5.78
HOUSA000138080989,6.84
HOUSA000063123660,5.74
HOUSA000063560530,6.21
HOUSA000062226803,6.13
HOUSA000065721181,11.76
HOUSA000135999398,5.2
HOUSA000135684867,11.59
HOUSA000052760801,2.5
HOUSA000137009185,5.78
HOUSA000052357928,8.55
HONLD000393714184,3.17
HOUSA000138124515,6.82
HOUSA000061720218,3.26
HOUSA000062923210,6.56
HOUSA000061829625,5.63
HOUSA000135755633,6.27
HOUSA000062922641,5.7
HOUSA000061376366,5.3
HOUSA000135548958,7.01
HOUSA000134982355,5.11
HOUSA000133676624,4.3
HOUSA000062273516,7.19
HOUSA000055603703,6.43
HOUSA000063210236,5.79
HOUSA000063285306,4.65
HOUSA000135981544,6.54
HOUSA000135939408,6.04
HOUSA000135721991,7.19
HOUSA000062663966,5.75
HOUSA000071618872,8.64
HOUSA000062664086,6.55
HOUSA000063685770,5.92
HOUSA000062496697,4.53
HOUSA000070802370,6.64
HOUSA000072127197,8.17
HOUSA000062785124,4.14
HOUSA000062785120,4.14
HOUSA000061898307,6.97
HOUSA000134804530,4.4
HOUSA000207640687,3.73
HOUSA000061225339,6.19
HOUSA000061143467,6.83
HOUSA000061204820,7.17
HOUSA000135172023,8.81
HOUSA000061765138,4.91
HOUSA000061077041,5.03
HOUSA000061681229,7.27
HOUSA000135799037,4.18
HOCAN000103473158,5.8
HOHUN003287001250,4.82
HOUSA000135363258,5.76
HOUSA000135871119,10.48
HO840003000336265,6.7
HOUSA000061143517,8.39
HOUSA000061701303,6.83
HOUSA000137821772,7.41
HOUSA000134650104,9.53
HOUSA000063644995,5.59
HOUSA000063645004,5.59
HOUSA000136170417,8.55
HOUSA000062711192,4.6
HOUSA000062711203,8.59
HOUSA000063685702,5.72
HOUSA000135553204,7.74
HOUSA000061376287,4.55
HOUSA000133011306,4.02
HOUSA000134137773,5.03
HOUSA000061077066,6.15
HOUSA000063813212,5.4
HOUSA000060700493,4.42
HOUSA000135834972,6.53
HOUSA000066959378,6.91
HOUSA000062030835,4.61
HOUSA000132934235,4.31
HOUSA000060807816,4.95
HOUSA000132692108,5.83
HOUSA000060874469,3.11
HOUSA000061790431,6.45
HOUSA000132145080,4.46
HOUSA000132928063,3.79
HOUSA000061327005,2.7
HOCAN000010752094,5.54
HOCAN000007338820,4.93
HOUSA000060874464,3.11
HOCAN000007219779,6.85
HOCAN000009236586,9.67
HOCAN000009388201,3.65
HOCAN000009388203,3.65
HOCAN000009388200,3.33
HOCAN000009388193,4.26
HOCAN000007359016,3.93
HOCAN000009452785,4
HOUSA000060874456,4.25
HOUSA000060874461,3.11
HOUSA000134605702,9.66
HOUSA000061790446,6.45
HOUSA000061691892,6.69
HOCAN000009333488,4.6
HOUSA000134814256,4.81
HOUSA000135553183,9.89
HOCAN000010752095,5.54
HOCAN000009333552,5.57
HOUSA000131849507,4.15
HOUSA000135635461,5
HOCAN000007338826,4.93
HOUSA000132834254,3.99
HOUSA000062487796,4.51
HOUSA000133511981,5.55
HOCAN000103544332,6.57
HOUSA000135928615,4.77
HOUSA000061306095,3.17
HOUSA000062252908,6.39
HOCAN000007484448,9.24
HOUSA000062252901,8.47
HOUSA000060834088,6.51
HOUSA000060537812,4.9
HOUSA000135192924,4.08
HOUSA000135467569,3.82
HOUSA000061720237,5.87
HOUSA000063537282,3.24
HOUSA000135735406,6.43
HOUSA000134883647,5.02
HOUSA000136684235,4.6
HOUSA000135944008,6.43
HOUSA000132963655,3.65
HOUSA000061835784,4.71
HOUSA000135161566,6.74
HOUSA000062934007,10.62
HOUSA000062816993,7.58
HO840003006030026,6.12
HOUSA000064529556,8.27
HOUSA000135503441,8.04
HOUSA000136542553,7.22
HOUSA000136814234,6.7
HOUSA000136814252,6.7
HOUSA000064577610,7.98
HOUSA000062968891,5.76
HOUSA000134017828,5.31
HOUSA000061077124,7.07
HOUSA000135854426,4.01
MSUSA000068311827,1.87
HOUSA000068574430,6.5
HOUSA000062744760,5.39
HOUSA000053451987,7.24
HOUSA000140296893,4.61
HOUSA000068574425,6.5
HOUSA000139043905,4.66
HOUSA000137754731,4.38
HOUSA000138131229,6.25
HOUSA000063938521,5.16
HONLD000433561699,11.7
HOUSA000137378621,3.53
HOUSA000068775936,7.27
HOUSA000050416864,5.03
HOUSA000064775396,6.42
HOUSA000064356645,4.96
HOUSA000064356644,4.96
HOUSA000136946937,8.28
HOUSA000065439080,5.88
HOUSA000069468833,6.53
HOUSA000069468812,8.96
HOUSA000056541503,5.76
HOUSA000056295599,5.12
HOUSA000066870178,5.21
HOUSA000064178065,7.03
HOUSA000066985592,5.99
HOUSA000069468834,7.69
HOUSA000069468774,7.69
HO840003007815953,5.89
HOUSA000069822409,7.45
HOUSA000069080966,5.67
HOUSA000069056737,5.99
HOUSA000066401838,5.99
HOUSA000066985571,5.78
HOUSA000066870250,5.73
HOUSA000139808575,7.33
HOUSA000056496692,5.76
HOUSA000140878943,5.66
HOUSA000069468811,8.96
HOUSA000069056729,11.49
HOUSA000062385508,5.27
HOUSA000136297387,10.65
HOUSA000135880366,6.72
HOUSA000062385491,6.34
HOUSA000062385526,5.62
HOUSA000135297562,6.63
HOUSA000061901042,7.28
HOUSA000063395162,6.1
HOUSA000063395165,14.45
HOUSA000062909487,7.93
HOUSA000140804016,5.35
HOUSA000062855743,4.75
HOUSA000062769061,5.72
HOUSA000063719854,6.74
HOUSA000062233435,5.3
HOUSA000061757554,6.63
HOUSA000062769057,6.4
HOUSA000063285267,5.63
HOUSA000136192057,5.2
HOUSA000134060303,5.53
HOUSA000138486691,5.21
HOUSA000138486703,5.21
HOUSA000062769066,5.97
HOUSA000137688102,5.97
HOUSA000063285259,8.43
HOUSA000138004857,8.43
HOUSA000063026162,5.3
HOUSA000063026159,5.3
HOUSA000064509309,3.61
HOUSA000135297889,4.83
HOUSA000136830908,4.32
HOUSA000136978529,4.32
HOUSA000136830917,4.32
HOUSA000060181756,5.84
HOUSA000060181758,5.84
HOUSA000061929330,5.71
HOCAN000007528901,7.13
HOUSA000062897564,8.1
HOUSA000060181755,5.84
HOUSA000061929290,4.87
HOUSA000063022654,6.14
HOUSA000062866117,7.84
HOUSA000063031801,5.46
HOUSA000138581097,6.35
HOUSA000062617777,7.13
HOUSA000064541701,5.26
HOUSA000138276539,3.42
HOUSA000063192398,6.83
HOUSA000137262599,6.08
HOUSA000062067747,5.18
HOUSA000071764609,7.94
HOUSA000058903919,8.7
HOUSA000142142547,7.64
HOUSA000066527722,6.83
HOUSA000066066742,4.49
HOUSA000070712284,6.65
HOUSA000070712294,9.45
HOUSA000055967108,5.4
HOUSA000070136022,10.5
HOUSA000071813244,12.03
HOUSA000055969443,5.82
HOUSA000070197846,6.62
HOUSA000070346572,5.98
HOUSA000071074487,5.83
HOUSA000070694555,17.96
HOUSA000071630765,7.59
HOUSA000071864240,8.59
HOUSA000072231512,6.96
HOUSA000072851593,6.51
HO840003013001477,6.66
HO840003013001490,7.13
HOUSA000055969441,5.82
HOUSA000071864244,8.59
HOUSA000071864267,8.59
HOUSA000056650817,13.79
HOUSA000071864193,8.59
HOUSA000071630839,10.67
HOUSA000071630846,6.53
HOUSA000071451905,5.95
HOUSA000071451906,5.95
HO840003011816244,6.35
HOUSA000071451893,5.95
HOUSA000070579604,5.08
HOUSA000072531549,8.21
HOUSA000073345053,4.42
HOUSA000070625905,6.05
HOUSA000069529159,6.86
HOUSA000072110090,5.03
HOUSA000072596773,6.28
JE840003007161653,15.44
HOUSA000071588443,7.47
HOUSA000071588454,7.47
HOUSA000071074514,7.86
HOUSA000071942845,8.49
HOUSA000071074520,7.86
HO840003011816338,8.49
HOUSA000072731048,9.24
HOUSA000071286351,6.79
HOUSA000071667900,6.02
HOUSA000070662873,7.64
HOUSA000070662908,7.23
HO840003011001491,7.52
HOUSA000073590480,7.53
HOUSA000071922147,7.52
HOUSA000071451885,7.77
HOUSA000071630720,6.36
HOUSA000071630795,7.65
HOUSA000072606786,7.78
HOGBR915250411682,6.5
HOUSA000142624764,10.47
HOUSA000072615043,7.19
HOUSA000072596675,6
HOUSA000069832046,11.51
HOUSA000072128171,6.8
HODEU000356333290,11.45
HO840003011816309,10.59
HOUSA000072064167,11.47
HOUSA000070359867,8.59
HOUSA000072695291,7.9
HOUSA000073284048,7.03
HOUSA000072695295,7.9
HO840003014259028,8.65
GUUSA000068045809,5.54
GUUSA000068042602,7.54
GUUSA000068032126,6.35
HO840003131058470,6.58
HOUSA000074228136,8.2
HO840003010363815,9.01
HO840003133887811,10.88
HO840003136555664,9.43
AYUSA000100662014,7.96
JEUSA000115375022,9.2
JEUSA000067010280,6.47
JEUSA000110129167,1.17
JEUSA000113604984,8.63
JEUSA000067080414,6.43
JEUSA000067080429,3.98
JEUSA000067138593,6.6
JEUSA000067080416,5.85
JEUSA000067138527,3.08
JEUSA000067138561,7.18
JEUSA000067138586,3.14
JEUSA000067138595,4.12
JEUSA000067080516,6.6
JEUSA000067080473,5.34
JEUSA000067138510,7.18
JEUSA000117114447,2.95
JEUSA000116574125,0.2
JEUSA000067080468,8.63
JEUSA000117077591,4.36
JEUSA000115960668,0.2
JEUSA000067010293,3.2
JEUSA000067010224,4.22
JEUSA000067010234,4.01
JEUSA000067027342,3.79
JEUSA000067010255,2.95
JEUSA000067027349,3.19
JEUSA000067027314,3.79
JEUSA000067027366,6.75
JEUSA000067010225,4.22
JEUSA000067027311,3.89
JEUSA000067010222,4.22
HOUSA000138591768,6.44
HOUSA000064821572,6
HOUSA000064963432,6.81
HOUSA000063163511,5.74
HOUSA000066250164,5
HOUSA000066250162,5
HOUSA000066636868,5.79
HOUSA000068858008,6.25
HOUSA000138574682,6.96
HOUSA000061972970,6.76
HOUSA000134091444,7.12
HOUSA000064665578,6.3
HOUSA000138819440,6.6
HOUSA000139708482,3.9
HOUSA000137593552,5.04
HOUSA000064665579,6.81
HOUSA000066111409,7.8
HOUSA000066521490,6.84
HOUSA000140440573,5.26
HOUSA000064633846,4.12
HOUSA000064499632,4.17
HOUSA000064499605,3.24
HOUSA000063279505,7.88
HOUSA000064499631,5.13
HOUSA000064499645,3.57
HOUSA000065496423,4.21
HOUSA000065895482,7.62
HOUSA000065895444,4.21
HO840003004886529,4.15
HO840003004886528,4.16
HOUSA000066858645,5.51
HOUSA000066532656,8.02
HOUSA000066532645,6.6
HOUSA000066256320,6.84
HO840003004886565,5.17
HO840003009524865,5.56
HOUSA000068519135,5.66
HOUSA000068886466,5.6
HOUSA000140865288,7.21
HOUSA000064365762,6.34
HOUSA000064365767,6.34
HOUSA000064665574,6.81
HOUSA000064665573,6.81
HOUSA000063639641,8.08
HOUSA000064454437,6.97
HOUSA000139133550,5.64
HOUSA000064633849,4.12
HOUSA000064665577,6.3
HOUSA000065506989,7.15
HOUSA000066887774,6.59
HOUSA000066887771,6.59
HOUSA000066618952,7.7
HOUSA000140313521,7.17
HOUSA000140313530,7.17
HOUSA000066879943,5.42
HOUSA000066521489,6.84
HOUSA000062848211,4.73
HOUSA000064499585,4.11
HOUSA000064499580,4.16
HOUSA000070694548,5.49
HOUSA000065621537,8.64
HOUSA000065507008,6.66
HOUSA000068767108,7.01
HOUSA000138680189,7
HOUSA000066631918,7.91
HOUSA000138399348,8.88
HOUSA000063748284,6.21
HOUSA000063748286,6.21
HOUSA000138246592,6.27
HOUSA000063811814,6.59
HOUSA000064633891,5.65
HOUSA000063082363,5.82
HOUSA000139594474,6.04
HOUSA000140342099,5.7
HOUSA000140342080,5.7
HOUSA000068771337,5.98
HOUSA000063203815,9.23
HOUSA000064633864,5.09
HOUSA000064519089,5.52
HOUSA000066087072,5.16
HOUSA000062916252,5.94
HOUSA000064519051,5.52
HOUSA000139657384,7.65
HOUSA000066024097,7.18
HOUSA000065866623,5.74
HOUSA000066079409,5.93
HOUSA000140532894,6.73
HOUSA000140544192,6.08
HOUSA000069169752,6.84
HOUSA000140678842,6.08
HOUSA000140464272,6.27
HOUSA000064990011,5.57
HOUSA000137221974,5.94
HOUSA000137221965,5.94
HOUSA000137233580,5.56
HOUSA000137221983,5.56
HOUSA000135962420,5.28
HOUSA000065496387,5.41
HOUSA000139831533,6.7
HOUSA000053739095,4.7
HOUSA000136338406,4.28
HOUSA000063210218,6.71
HOUSA000064633845,5.03
HOUSA000139747096,6.58
HO840003005567699,6.58
HOUSA000063210219,4.69
HOUSA000139439629,9.52
HOUSA000072190622,6.65
HOUSA000068725756,6.53
HOUSA000068725759,4.91
HOUSA000064821565,4.82
HOUSA000069324695,6.36
HOUSA000071640108,6.72
HOUSA000065827968,6.35
HOUSA000070202458,6.5
HOUSA000139579934,4.37
HOUSA000064881192,6.79
HOUSA000064881190,6.64
HOUSA000064881209,5.37
HOUSA000066857899,5.65
HOUSA000066857898,5.65
HOUSA000071640117,6.72
HOUSA000070202463,6.5
HOUSA000068656260,6.35
HOUSA000068656274,6.35
HOUSA000070648219,6.46
HOUSA000065744726,5.28
HOUSA000068656271,6.35
HOUSA000069474027,7.96
HOUSA000069474010,7.96
HOUSA000137863110,4.96
HOUSA000071703378,6.36
HOUSA000071703415,6.72
HOUSA000070625834,7.42
HOUSA000070625837,7.42
HOUSA000071703411,6.72
HO840003011639742,6.18
HOUSA000070392361,5.94
HOUSA000070432608,8.17
HO840003013495086,5.88
HOUSA000070726926,8.72
HOUSA000070726929,8.72
HO840003013841926,7.64
HO840003011129958,9.43
HOUSA000072395528,8.98
HO840003012171355,8.21
HOUSA000071441877,7.31
HO840003013129331,7.71
HO840003015031074,6.81
HOUSA000071441876,7.31
HO840003013129412,7.57
HOUSA000071441918,6.88
HO840003013129330,7.71
HOUSA000064990014,6.34
HOUSA000064523958,5.63
HOUSA000138545459,4.15
HOUSA000066576916,5.83
HOUSA000066576930,5.83
HOUSA000138483924,5.17
HO840003004373212,5.79
HOUSA000066576943,5.83
HOUSA000138425951,4.15
HOUSA000070895112,5.7
HO840003011538241,9.19
HOUSA000055636078,5.23
HOUSA000071336919,5.55
HOUSA000070541562,6.37
HOUSA000072115379,6.12
HOUSA000063082466,6.84
HOUSA000064410465,7.38
HOUSA000066406383,6.7
HOUSA000065827941,6.78
MSUSA000000449950,1.23
MSUSA000068307829,0.91
HOUSA000061192041,5.71
HOUSA000062106894,4.07
HOUSA000135492293,4.16
HOUSA000136623634,5.14
HOUSA000061869635,6.52
HOUSA000062816965,8.94
HOUSA000064394140,4.98
HOUSA000064394145,4.98
HOUSA000135655027,6.31
HOUSA000061866943,6.38
HOUSA000064394133,4.98
HOUSA000064394137,4.98
HOUSA000133338041,7.39
HOUSA000064394248,8.94
HOUSA000064394246,4.98
HOUSA000062968894,4.52
HOUSA000063592094,7.79
HOUSA000063592099,7.79
HOUSA000069248935,4.85
HOUSA000071451851,6.56
HO840003125521755,8.97
HO840003015031111,10.52
HOUSA000062336817,6.46
HOUSA000064665599,5.74
HOUSA000062336832,7.21
HOUSA000137980866,6.67
HOUSA000138103350,6.77
HOUSA000064665570,7.17
HOUSA000062038303,7.45
HOUSA000063373552,5.26
HOUSA000063373547,5.59
HOUSA000063373556,5.26
HOUSA000137916256,4.8
HOUSA000061929310,5.08
HOUSA000062385390,5.76
HOUSA000062816964,6.19
HOUSA000052464205,6.63
HOUSA000134156271,5.63
HOUSA000061929307,5.08
HOUSA000064394176,6.03
HOUSA000060792452,6.15
HOUSA000138375368,7.63
HOUSA000138470803,5.6
HOUSA000138417666,6.17
HOUSA000138417705,6.17
HOUSA000064394177,6.03
HOUSA000064431359,4.38
HOUSA000064431379,6.17
HOUSA000135199480,7.04
HOCAN000009501560,7.54
HOUSA000060512309,5.64
HOUSA000138929389,5.67
HOUSA000061211520,11.73
HOUSA000061225309,5.5
HOUSA000073963507,6.5
HO840003013614228,8.22
HO840003125202047,9.61
HO840003012130535,7.54
HOAUS000H00956582,5.54
HOCAN000000260599,20.31
AYUSA000000144785,4.88
AYUSA000000140914,0.98
AYUSA000000144714,3.47
AYUSA000100159390,3.67
HOCAN000000229512,0.1
HOCAN000000300502,7.82
HOCAN000000311569,4.7
HOUSA000002274807,0.19
AYUSA000100254826,9.48
HOITA001115031038,4.51
HOUSA000052887117,4.55
BSCHE120103791208,5.54
BSCHE120047899060,3.9
BSCHE120082568808,5.15
HODEU000505893133,7.09
BSDEU000934666542,1.05
HODEU000605543976,3.19
BSDEU000934763302,3.1
BSDEU000941068807,3.78
BSDEU000910075535,1.25
BSDEU000801293145,0.58
JEDNK000000049357,3.42
JEDNK000000301778,3.34
BSDNK000000034680,1.96
HODNK000000255750,7.71
JEDNK000000303137,1.89
JEDNK000000302997,10.6
JEDNK000000049641,4.16
JEDNK000000300825,2.31
JEDNK000000048201,0
JEDNK000000049522,0.04
HODNK000000237273,6.44
HODNK000000248199,7.36
HODNK000000240223,5.29
AYFIN000000036386,0
AYFIN000000038393,3.23
AYFIN000000038651,3.49
AYFIN000000038679,1.64
AYFIN000000040061,0.57
AYFIN000000040893,2.58
AYFIN000000039899,0
AYFIN000000042553,1.27
AYFIN000000046003,1.68
AYFIN000000040696,0.6
HOFIN000000095453,5.26
HOITA000908008098,7.18
AYGBR000006179852,2.05
HOGBR000000627353,0.05
HOGBR000000650703,2.6
GUGBR000000043490,2.64
JEGBR000000055179,8.09
HOIRL151166950644,3.31
BSITA024000366344,4.31
HOITA001308046686,2.55
HOITA001306022005,6.81
HONLD000141079778,2.4
HONLD000170266664,3.1
HONLD000175038880,5.87
HOFRA005237442186,5.97
HONLD000388965513,9.04
HONLD000357333075,5.9
HOESP009201912174,8.89
HONLD000331879452,4.88
JENZL000000508140,1.42
AYNZL000000061347,0
HONZL000000094288,0.08
JENZL000000065871,3.28
JENZL000000664092,0.16
JENZL000000300528,2.52
JENZL000000503041,0.05
HONZL000000107254,2.12
JENZL000000309039,1.16
JENZL000000094449,0.03
JENZL000000084431,0
JENZL000000664207,1.47
HONZL000000095246,0.56
HONZL000000663962,0.9
HONZL000000098279,2.06
HONZL000000099296,0.42
HONZL000000663967,6.55
HONZL000000098298,0.59
HOUSA000001330987,3.93
HOUSA000001237057,1.08
HOUSA000001169417,7.67
HOUSA000001243399,0.51
HOUSA000001112030,4.85
HOUSA000001292880,0.84
HOUSA000001202814,21.13
HOUSA000001283917,1.7
HOUSA000001249424,12.29
HOUSA000001277613,0.05
HOUSA000001223243,0.83
HOUSA000001126982,25.49
HOUSA000001113263,1.71
AYUSA000000139887,4.39
AYUSA000100314162,4.73
AYUSA000100555413,6.12
BSUSA000000197093,6
BSUSA000068154436,8.26
BSUSA000068148853,10.25
HOUSA000065888793,5.46
HOUSA000070713803,5.94
HOUSA000140210408,7.11
HO840003004886536,4.52
HO840003004886554,4.74
HOUSA000001599206,0.76
HOUSA000131986499,0.24
HOUSA000001790823,0.81
HOUSA000134233264,1.21
HOUSA000017244176,0.4
HOUSA000131506545,4.73
HOUSA000127318561,3.46
HOUSA000002276192,3.27
HOUSA000139097838,5.63
MSUSA000000419478,6.54
HOUSA000125838434,7.53
HOUSA000128451292,2.4
HOUSA000133976751,7.52
HOUSA000130330642,3.38
MSUSA000000436837,1.13
MSUSA000000455825,1.28
MSUSA000000456756,3.68
MSUSA000000461989,9.2
MSUSA000471000216,0.86
GUUSA000000590404,0
JEUSA000000613296,0
GUAUS000A00007601,1.15
GUUSA000068013014,5.08
HOUSA000139805385,7.32
HOUSA000066677257,5.87
JEUSA000000625212,3.15
JEUSA000000628141,5.96
GUUSA000000605002,5.96
GUUSA000068029385,7.01
JEUSA000000634861,5.73
JEUSA000000632974,3.83
JEUSA000000641119,5.69
JEUSA000000654333,2.84
JEUSA000000658145,3.31
JEUSA000063406511,4.48
JEUSA000116717610,4.99
HOUSA000001330936,0.3
HOUSA000001298378,0.4
HOUSA000001274685,0.43
HOUSA000001315612,0.82
HOUSA000001252985,0.2
HOUSA000001308101,4.55
HOUSA000001352979,3.01
HOUSA000001288610,0.65
HOUSA000001282185,1.34
HOUSA000001396617,4.65
HOUSA000001396885,7.01
HOUSA000001460787,2.69
HOUSA000001666596,1.63
HOUSA000001814209,0.68
HOUSA000001746128,3.39
HOUSA000002245310,3.03
HOUSA000130685872,4.92
HOUSA000138145985,6.06
HOUSA000062660300,8.94
HOUSA000135607172,5.41
HOUSA000134230757,4.94
HOFRA005996002810,10.57
HOUSA000130390493,3.51
HONLD000416877346,4.59
HOUSA000135956306,4.62
HOUSA000060695231,5.54
HOUSA000130653691,5.34
HOUSA000060881396,5.94
HOUSA000134710981,7.67
HOUSA000120994016,3.13
HOUSA000061376360,8.05
HOUSA000061740425,5.66
HOUSA000063793290,7.07
HOUSA000064374012,10.59
HOUSA000061898145,8.25
HOUSA000052323699,5.81
HOUSA000061780417,6.57
HOUSA000138584531,4.67
HO840003004886533,4.77
HOUSA000064786911,4.9
HOUSA000062785123,4.14
HOUSA000062398828,5.57
HOUSA000062398817,5.95
HOUSA000062030943,6.48
HOUSA000136450045,6.88
HOUSA000133774144,5.5
HOUSA000134585969,8.1
HOUSA000135582213,9.08
HOUSA000062022237,3.37
HOUSA000132475006,4.96
HOUSA000065233450,3.79
HOUSA000139593950,6.56
HOUSA000064557676,7.09
HOUSA000062030799,4.91
HOUSA000069248932,5.69
HOUSA000064557678,7.09
HOUSA000139818460,6.12
MSUSA000068306528,2.31
AY840003012664570,6.91
JEUSA000115551723,10.04
HOUSA000066870201,8.32
HOUSA000066079450,5.49
HOUSA000139808593,7.33
HOUSA000066870180,5.21
HOUSA000070918140,4.3
HOUSA000135227497,7.12
HOUSA000132806312,8.49
HOUSA000062284579,7.02
HOUSA000066631739,6.08
HOUSA000063031806,5.37
HOUSA000063031800,4.9
HOUSA000071764626,9.88
HOUSA000140028142,6
HOUSA000071630770,6.66
HOUSA000055969433,5.82
HOUSA000072686401,5.62
HOUSA000071922149,7.52
HO840003011816208,7.96
GU840003009973876,5.06
JEUSA000173083927,7.48
HOUSA000063640944,6
HO840003006094546,3.24
HOUSA000069522858,7.31
